Strategy,Future.ID,Technology,Year,TotalCapacityAnnual
LTS,82,PPWNDON,2029,0.303489
LTS,82,PPWNDON,2030,0.303489
LTS,82,PPWNDON,2031,0.316168
LTS,82,PPWNDON,2032,0.373168
LTS,82,PPWNDON,2033,0.402015
LTS,82,PPWNDON,2034,0.445986
LTS,82,PPWNDON,2035,0.488909
LTS,82,PPWNDON,2036,0.531832
LTS,82,PPWNDON,2037,0.574756
LTS,82,PPWNDON,2038,0.617679
LTS,82,PPWNDON,2039,0.677679
LTS,82,PPWNDON,2040,0.677679
LTS,82,PPWNDON,2041,0.67719
LTS,82,PPWNDON,2042,0.67719
LTS,82,PPWNDON,2043,0.67719
LTS,82,PPWNDON,2044,0.67719
LTS,82,PPWNDON,2045,0.652165
LTS,82,PPWNDON,2046,0.657096
LTS,82,PPWNDON,2047,0.662016
LTS,82,PPWNDON,2048,0.666947
LTS,82,PPWNDON,2049,0.671868
LTS,82,PPWNDON,2050,0.676799
LTS,82,PPWNDON,2051,0.68173
LTS,82,PPWNDON,2052,0.68665
LTS,82,PPWNDON,2053,0.691581
LTS,82,PPWNDON,2054,0.696502
LTS,82,PPWNDON,2055,0.701433
LTS,83,PPPVT,2021,0.0573256
LTS,83,PPPVT,2022,0.0573256
LTS,83,PPPVT,2023,0.0573256
LTS,83,PPPVT,2024,0.0594175
LTS,83,PPPVT,2025,0.155533
LTS,83,PPPVT,2026,0.251236
LTS,83,PPPVT,2027,0.50169
LTS,83,PPPVT,2028,0.59169
LTS,83,PPPVT,2029,0.68169
LTS,83,PPPVT,2030,0.77169
LTS,83,PPPVT,2031,0.86169
LTS,83,PPPVT,2032,0.95169
LTS,83,PPPVT,2033,0.98569
LTS,83,PPPVT,2034,1.03208
LTS,83,PPPVT,2035,1.19293
LTS,83,PPPVT,2036,1.38146
LTS,83,PPPVT,2037,1.57079
LTS,83,PPPVT,2038,1.75976
LTS,83,PPPVT,2039,1.93378
LTS,83,PPPVT,2040,2.16749
LTS,83,PPPVT,2041,2.27061
LTS,83,PPPVT,2042,2.37468
LTS,83,PPPVT,2043,2.47652
LTS,83,PPPVT,2044,2.57986
LTS,83,PPPVT,2045,2.7101
LTS,83,PPPVT,2046,2.8149
LTS,83,PPPVT,2047,2.9192
LTS,83,PPPVT,2048,3.02412
LTS,83,PPPVT,2049,3.12942
LTS,83,PPPVT,2050,3.23131
LTS,83,PPPVT,2051,3.2568
LTS,83,PPPVT,2052,3.28161
LTS,83,PPPVT,2053,3.30641
LTS,83,PPPVT,2054,3.33144
LTS,83,PPPVT,2055,3.35677
LTS,83,PPWNDON,2021,0.102489
LTS,83,PPWNDON,2022,0.102489
LTS,83,PPWNDON,2023,0.102489
LTS,83,PPWNDON,2024,0.102489
LTS,83,PPWNDON,2025,0.162489
LTS,83,PPWNDON,2026,0.222489
LTS,83,PPWNDON,2027,0.282489
LTS,83,PPWNDON,2028,0.303489
LTS,83,PPWNDON,2029,0.303489
LTS,83,PPWNDON,2030,0.303489
LTS,83,PPWNDON,2031,0.316168
LTS,83,PPWNDON,2032,0.373168
LTS,83,PPWNDON,2033,0.402015
LTS,83,PPWNDON,2034,0.445986
LTS,83,PPWNDON,2035,0.488909
LTS,83,PPWNDON,2036,0.531832
LTS,83,PPWNDON,2037,0.574756
LTS,83,PPWNDON,2038,0.617679
LTS,83,PPWNDON,2039,0.677679
LTS,83,PPWNDON,2040,0.677679
LTS,83,PPWNDON,2041,0.67719
LTS,83,PPWNDON,2042,0.67719
LTS,83,PPWNDON,2043,0.67719
LTS,83,PPWNDON,2044,0.67719
LTS,83,PPWNDON,2045,0.652165
LTS,83,PPWNDON,2046,0.657096
LTS,83,PPWNDON,2047,0.662016
LTS,83,PPWNDON,2048,0.666947
LTS,83,PPWNDON,2049,0.671868
LTS,83,PPWNDON,2050,0.676799
LTS,83,PPWNDON,2051,0.68173
LTS,83,PPWNDON,2052,0.68665
LTS,83,PPWNDON,2053,0.691581
LTS,83,PPWNDON,2054,0.696502
LTS,83,PPWNDON,2055,0.701433
LTS,84,PPPVT,2021,0.0573256
LTS,84,PPPVT,2022,0.0573256
LTS,84,PPPVT,2023,0.0573256
LTS,84,PPPVT,2024,0.0594175
LTS,84,PPPVT,2025,0.155533
LTS,84,PPPVT,2026,0.250969
LTS,84,PPPVT,2027,0.433222
LTS,84,PPPVT,2028,0.523222
LTS,84,PPPVT,2029,0.613222
LTS,84,PPPVT,2030,0.703222
LTS,84,PPPVT,2031,0.793222
LTS,84,PPPVT,2032,0.883222
LTS,84,PPPVT,2033,0.917222
LTS,84,PPPVT,2034,0.917222
LTS,84,PPPVT,2035,0.917222
LTS,84,PPPVT,2036,1.00122
LTS,84,PPPVT,2037,1.09122
LTS,84,PPPVT,2038,1.16122
LTS,84,PPPVT,2039,1.25122
LTS,84,PPPVT,2040,1.27422
LTS,84,PPPVT,2041,1.3069
LTS,84,PPPVT,2042,1.3069
LTS,84,PPPVT,2043,1.3069
LTS,84,PPPVT,2044,1.3048
LTS,84,PPPVT,2045,1.20869
LTS,84,PPPVT,2046,1.20789
LTS,84,PPPVT,2047,1.20789
LTS,84,PPPVT,2048,1.20789
LTS,84,PPPVT,2049,1.20789
LTS,84,PPPVT,2050,1.20789
LTS,84,PPPVT,2051,1.20789
LTS,84,PPPVT,2052,1.20789
LTS,84,PPPVT,2053,1.20789
LTS,84,PPPVT,2054,1.20789
LTS,84,PPPVT,2055,1.20789
LTS,84,PPWNDON,2021,0.102489
LTS,84,PPWNDON,2022,0.102489
LTS,84,PPWNDON,2023,0.102489
LTS,84,PPWNDON,2024,0.102489
LTS,84,PPWNDON,2025,0.162489
LTS,84,PPWNDON,2026,0.222489
LTS,84,PPWNDON,2027,0.282489
LTS,84,PPWNDON,2028,0.303489
LTS,84,PPWNDON,2029,0.303489
LTS,84,PPWNDON,2030,0.303489
LTS,84,PPWNDON,2031,0.316168
LTS,84,PPWNDON,2032,0.373168
LTS,84,PPWNDON,2033,0.402015
LTS,84,PPWNDON,2034,0.445986
LTS,84,PPWNDON,2035,0.488909
LTS,84,PPWNDON,2036,0.531832
LTS,84,PPWNDON,2037,0.574756
LTS,84,PPWNDON,2038,0.617679
LTS,84,PPWNDON,2039,0.677679
LTS,84,PPWNDON,2040,0.677679
LTS,84,PPWNDON,2041,0.67719
LTS,84,PPWNDON,2042,0.67719
LTS,84,PPWNDON,2043,0.67719
LTS,84,PPWNDON,2044,0.67719
LTS,84,PPWNDON,2045,0.652165
LTS,84,PPWNDON,2046,0.657096
LTS,84,PPWNDON,2047,0.662016
LTS,84,PPWNDON,2048,0.666947
LTS,84,PPWNDON,2049,0.671868
LTS,84,PPWNDON,2050,0.676799
LTS,84,PPWNDON,2051,0.68173
LTS,84,PPWNDON,2052,0.68665
LTS,84,PPWNDON,2053,0.691581
LTS,84,PPWNDON,2054,0.696502
LTS,84,PPWNDON,2055,0.701433
LTS,85,PPPVT,2021,0.0573256
LTS,85,PPPVT,2022,0.0573256
LTS,85,PPPVT,2023,0.0573256
LTS,85,PPPVT,2024,0.0594175
LTS,85,PPPVT,2025,0.155533
LTS,85,PPPVT,2026,0.251396
LTS,85,PPPVT,2027,0.447883
LTS,85,PPPVT,2028,0.537883
LTS,85,PPPVT,2029,0.627883
LTS,85,PPPVT,2030,0.717883
LTS,85,PPPVT,2031,0.807883
LTS,85,PPPVT,2032,0.897883
LTS,85,PPPVT,2033,0.931883
LTS,85,PPPVT,2034,0.931883
LTS,85,PPPVT,2035,0.931883
LTS,85,PPPVT,2036,1.01588
LTS,85,PPPVT,2037,1.10588
LTS,85,PPPVT,2038,1.17588
LTS,85,PPPVT,2039,1.26588
LTS,85,PPPVT,2040,1.28888
LTS,85,PPPVT,2041,1.32156
LTS,85,PPPVT,2042,1.32156
LTS,85,PPPVT,2043,1.32156
LTS,85,PPPVT,2044,1.31947
LTS,85,PPPVT,2045,1.25287
LTS,85,PPPVT,2046,1.25833
LTS,85,PPPVT,2047,1.26125
LTS,85,PPPVT,2048,1.26284
LTS,85,PPPVT,2049,1.26288
LTS,85,PPPVT,2050,1.26156
LTS,85,PPPVT,2051,1.26619
LTS,85,PPPVT,2052,1.27375
LTS,85,PPPVT,2053,1.28122
LTS,85,PPPVT,2054,1.28872
LTS,85,PPPVT,2055,1.29605
LTS,85,PPWNDON,2021,0.102489
LTS,85,PPWNDON,2022,0.102489
LTS,85,PPWNDON,2023,0.102489
LTS,85,PPWNDON,2024,0.102489
LTS,85,PPWNDON,2025,0.162489
LTS,85,PPWNDON,2026,0.222489
LTS,85,PPWNDON,2027,0.282489
LTS,85,PPWNDON,2028,0.303489
LTS,85,PPWNDON,2029,0.303489
LTS,85,PPWNDON,2030,0.303489
LTS,85,PPWNDON,2031,0.316168
LTS,85,PPWNDON,2032,0.373168
LTS,85,PPWNDON,2033,0.402015
LTS,85,PPWNDON,2034,0.445986
LTS,85,PPWNDON,2035,0.488909
LTS,85,PPWNDON,2036,0.531832
LTS,85,PPWNDON,2037,0.574756
LTS,85,PPWNDON,2038,0.617679
LTS,85,PPWNDON,2039,0.677679
LTS,85,PPWNDON,2040,0.677679
LTS,85,PPWNDON,2041,0.67719
LTS,85,PPWNDON,2042,0.67719
LTS,85,PPWNDON,2043,0.67719
LTS,85,PPWNDON,2044,0.67719
LTS,85,PPWNDON,2045,0.652165
LTS,85,PPWNDON,2046,0.657096
LTS,85,PPWNDON,2047,0.662016
LTS,85,PPWNDON,2048,0.666947
LTS,85,PPWNDON,2049,0.671868
LTS,85,PPWNDON,2050,0.676799
LTS,85,PPWNDON,2051,0.68173
LTS,85,PPWNDON,2052,0.68665
LTS,85,PPWNDON,2053,0.691581
LTS,85,PPWNDON,2054,0.696502
LTS,85,PPWNDON,2055,0.701433
LTS,86,PPPVT,2021,0.0573256
LTS,86,PPPVT,2022,0.0573256
LTS,86,PPPVT,2023,0.0573256
LTS,86,PPPVT,2024,0.0594175
LTS,86,PPPVT,2025,0.155533
LTS,86,PPPVT,2026,0.251043
LTS,86,PPPVT,2027,0.467503
LTS,86,PPPVT,2028,0.557503
LTS,86,PPPVT,2029,0.647503
LTS,86,PPPVT,2030,0.737503
LTS,86,PPPVT,2031,0.827503
LTS,86,PPPVT,2032,0.917503
LTS,86,PPPVT,2033,0.951503
LTS,86,PPPVT,2034,0.951503
LTS,86,PPPVT,2035,0.951503
LTS,86,PPPVT,2036,1.0355
LTS,86,PPPVT,2037,1.13339
LTS,86,PPPVT,2038,1.26949
LTS,86,PPPVT,2039,1.39609
LTS,86,PPPVT,2040,1.58156
LTS,86,PPPVT,2041,1.63463
LTS,86,PPPVT,2042,1.68777
LTS,86,PPPVT,2043,1.73778
LTS,86,PPPVT,2044,1.78856
LTS,86,PPPVT,2045,1.86532
LTS,86,PPPVT,2046,1.91526
LTS,86,PPPVT,2047,1.96397
LTS,86,PPPVT,2048,2.01256
LTS,86,PPPVT,2049,2.06095
LTS,86,PPPVT,2050,2.10504
LTS,86,PPPVT,2051,2.12371
LTS,86,PPPVT,2052,2.14142
LTS,86,PPPVT,2053,2.15946
LTS,86,PPPVT,2054,2.17754
LTS,86,PPPVT,2055,2.19595
LTS,86,PPWNDON,2021,0.102489
LTS,86,PPWNDON,2022,0.102489
LTS,86,PPWNDON,2023,0.102489
LTS,86,PPWNDON,2024,0.102489
LTS,86,PPWNDON,2025,0.162489
LTS,86,PPWNDON,2026,0.222489
LTS,86,PPWNDON,2027,0.282489
LTS,86,PPWNDON,2028,0.303489
LTS,86,PPWNDON,2029,0.303489
LTS,86,PPWNDON,2030,0.303489
LTS,86,PPWNDON,2031,0.316168
LTS,86,PPWNDON,2032,0.373168
LTS,86,PPWNDON,2033,0.402015
LTS,86,PPWNDON,2034,0.445986
LTS,86,PPWNDON,2035,0.488909
LTS,86,PPWNDON,2036,0.531832
LTS,86,PPWNDON,2037,0.574756
LTS,86,PPWNDON,2038,0.617679
LTS,86,PPWNDON,2039,0.677679
LTS,86,PPWNDON,2040,0.677679
LTS,86,PPWNDON,2041,0.67719
LTS,86,PPWNDON,2042,0.67719
LTS,86,PPWNDON,2043,0.67719
LTS,86,PPWNDON,2044,0.67719
LTS,86,PPWNDON,2045,0.652165
LTS,86,PPWNDON,2046,0.657096
LTS,86,PPWNDON,2047,0.662016
LTS,86,PPWNDON,2048,0.666947
LTS,86,PPWNDON,2049,0.671868
LTS,86,PPWNDON,2050,0.676799
LTS,86,PPWNDON,2051,0.68173
LTS,86,PPWNDON,2052,0.68665
LTS,86,PPWNDON,2053,0.691581
LTS,86,PPWNDON,2054,0.696502
LTS,86,PPWNDON,2055,0.701433
LTS,87,PPPVT,2021,0.0573256
LTS,87,PPPVT,2022,0.0573256
LTS,87,PPPVT,2023,0.0573256
LTS,87,PPPVT,2024,0.0594175
LTS,87,PPPVT,2025,0.155533
LTS,87,PPPVT,2026,0.251567
LTS,87,PPPVT,2027,0.48689
LTS,87,PPPVT,2028,0.57689
LTS,87,PPPVT,2029,0.66689
LTS,87,PPPVT,2030,0.75689
LTS,87,PPPVT,2031,0.84689
LTS,87,PPPVT,2032,0.93689
LTS,87,PPPVT,2033,0.97089
LTS,87,PPPVT,2034,0.97089
LTS,87,PPPVT,2035,1.03109
LTS,87,PPPVT,2036,1.19832
LTS,87,PPPVT,2037,1.36591
LTS,87,PPPVT,2038,1.53333
LTS,87,PPPVT,2039,1.68309
LTS,87,PPPVT,2040,1.89321
LTS,87,PPPVT,2041,1.97161
LTS,87,PPPVT,2042,2.05034
LTS,87,PPPVT,2043,2.12654
LTS,87,PPPVT,2044,2.20344
LTS,87,PPPVT,2045,2.30671
LTS,87,PPPVT,2046,2.38347
LTS,87,PPPVT,2047,2.45933
LTS,87,PPPVT,2048,2.53519
LTS,87,PPPVT,2049,2.611
LTS,87,PPPVT,2050,2.68272
LTS,87,PPPVT,2051,2.70197
LTS,87,PPPVT,2052,2.72091
LTS,87,PPPVT,2053,2.73992
LTS,87,PPPVT,2054,2.75905
LTS,87,PPPVT,2055,2.77821
LTS,87,PPWNDON,2021,0.102489
LTS,87,PPWNDON,2022,0.102489
LTS,87,PPWNDON,2023,0.102489
LTS,87,PPWNDON,2024,0.102489
LTS,87,PPWNDON,2025,0.162489
LTS,87,PPWNDON,2026,0.222489
LTS,87,PPWNDON,2027,0.282489
LTS,87,PPWNDON,2028,0.303489
LTS,87,PPWNDON,2029,0.303489
LTS,87,PPWNDON,2030,0.303489
LTS,87,PPWNDON,2031,0.316168
LTS,87,PPWNDON,2032,0.373168
LTS,87,PPWNDON,2033,0.402015
LTS,87,PPWNDON,2034,0.445986
LTS,87,PPWNDON,2035,0.488909
LTS,87,PPWNDON,2036,0.531832
LTS,87,PPWNDON,2037,0.574756
LTS,87,PPWNDON,2038,0.617679
LTS,87,PPWNDON,2039,0.677679
LTS,87,PPWNDON,2040,0.677679
LTS,87,PPWNDON,2041,0.67719
LTS,87,PPWNDON,2042,0.67719
LTS,87,PPWNDON,2043,0.67719
LTS,87,PPWNDON,2044,0.67719
LTS,87,PPWNDON,2045,0.652165
LTS,87,PPWNDON,2046,0.657096
LTS,87,PPWNDON,2047,0.662016
LTS,87,PPWNDON,2048,0.666947
LTS,87,PPWNDON,2049,0.671868
LTS,87,PPWNDON,2050,0.676799
LTS,87,PPWNDON,2051,0.68173
LTS,87,PPWNDON,2052,0.68665
LTS,87,PPWNDON,2053,0.691581
LTS,87,PPWNDON,2054,0.696502
LTS,87,PPWNDON,2055,0.701433
LTS,88,PPPVT,2021,0.0573256
LTS,88,PPPVT,2022,0.0573256
LTS,88,PPPVT,2023,0.0573256
LTS,88,PPPVT,2024,0.0594175
LTS,88,PPPVT,2025,0.155533
LTS,88,PPPVT,2026,0.251204
LTS,88,PPPVT,2027,0.446775
LTS,88,PPPVT,2028,0.536775
LTS,88,PPPVT,2029,0.626775
LTS,88,PPPVT,2030,0.716775
LTS,88,PPPVT,2031,0.806775
LTS,88,PPPVT,2032,0.896775
LTS,88,PPPVT,2033,0.930775
LTS,88,PPPVT,2034,0.930775
LTS,88,PPPVT,2035,0.930775
LTS,88,PPPVT,2036,1.01478
LTS,88,PPPVT,2037,1.10478
LTS,88,PPPVT,2038,1.17478
LTS,88,PPPVT,2039,1.26478
LTS,88,PPPVT,2040,1.28778
LTS,88,PPPVT,2041,1.32045
LTS,88,PPPVT,2042,1.32045
LTS,88,PPPVT,2043,1.32045
LTS,88,PPPVT,2044,1.31836
LTS,88,PPPVT,2045,1.32203
LTS,88,PPPVT,2046,1.33661
LTS,88,PPPVT,2047,1.34432
LTS,88,PPPVT,2048,1.35703
LTS,88,PPPVT,2049,1.36891
LTS,88,PPPVT,2050,1.38016
LTS,88,PPPVT,2051,1.39818
LTS,88,PPPVT,2052,1.41541
LTS,88,PPPVT,2053,1.43289
LTS,88,PPPVT,2054,1.45065
LTS,88,PPPVT,2055,1.46854
LTS,88,PPWNDON,2021,0.102489
LTS,88,PPWNDON,2022,0.102489
LTS,88,PPWNDON,2023,0.102489
LTS,88,PPWNDON,2024,0.102489
LTS,88,PPWNDON,2025,0.162489
LTS,88,PPWNDON,2026,0.222489
LTS,88,PPWNDON,2027,0.282489
LTS,88,PPWNDON,2028,0.303489
LTS,88,PPWNDON,2029,0.303489
LTS,88,PPWNDON,2030,0.303489
LTS,88,PPWNDON,2031,0.316168
LTS,88,PPWNDON,2032,0.373168
LTS,88,PPWNDON,2033,0.402015
LTS,88,PPWNDON,2034,0.445986
LTS,88,PPWNDON,2035,0.488909
LTS,88,PPWNDON,2036,0.531832
LTS,88,PPWNDON,2037,0.574756
LTS,88,PPWNDON,2038,0.617679
LTS,88,PPWNDON,2039,0.677679
LTS,88,PPWNDON,2040,0.677679
LTS,88,PPWNDON,2041,0.67719
LTS,88,PPWNDON,2042,0.67719
LTS,88,PPWNDON,2043,0.67719
LTS,88,PPWNDON,2044,0.67719
LTS,88,PPWNDON,2045,0.652165
LTS,88,PPWNDON,2046,0.657096
LTS,88,PPWNDON,2047,0.662016
LTS,88,PPWNDON,2048,0.666947
LTS,88,PPWNDON,2049,0.671868
LTS,88,PPWNDON,2050,0.676799
LTS,88,PPWNDON,2051,0.68173
LTS,88,PPWNDON,2052,0.68665
LTS,88,PPWNDON,2053,0.691581
LTS,88,PPWNDON,2054,0.696502
LTS,88,PPWNDON,2055,0.701433
LTS,89,PPPVT,2021,0.0573256
LTS,89,PPPVT,2022,0.0573256
LTS,89,PPPVT,2023,0.0573256
LTS,89,PPPVT,2024,0.0594175
LTS,89,PPPVT,2025,0.155533
LTS,89,PPPVT,2026,0.251652
LTS,89,PPPVT,2027,0.455529
LTS,89,PPPVT,2028,0.545529
LTS,89,PPPVT,2029,0.635529
LTS,89,PPPVT,2030,0.725529
LTS,89,PPPVT,2031,0.815529
LTS,89,PPPVT,2032,0.905529
LTS,89,PPPVT,2033,0.939529
LTS,89,PPPVT,2034,0.939529
LTS,89,PPPVT,2035,0.939529
LTS,89,PPPVT,2036,1.02353
LTS,89,PPPVT,2037,1.11353
LTS,89,PPPVT,2038,1.18353
LTS,89,PPPVT,2039,1.27353
LTS,89,PPPVT,2040,1.30653
LTS,89,PPPVT,2041,1.3392
LTS,89,PPPVT,2042,1.35901
LTS,89,PPPVT,2043,1.38013
LTS,89,PPPVT,2044,1.40185
LTS,89,PPPVT,2045,1.44704
LTS,89,PPPVT,2046,1.46387
LTS,89,PPPVT,2047,1.47169
LTS,89,PPPVT,2048,1.48484
LTS,89,PPPVT,2049,1.49648
LTS,89,PPPVT,2050,1.50669
LTS,89,PPPVT,2051,1.51457
LTS,89,PPPVT,2052,1.52186
LTS,89,PPPVT,2053,1.52909
LTS,89,PPPVT,2054,1.53608
LTS,89,PPPVT,2055,1.54297
LTS,89,PPWNDON,2021,0.102489
LTS,89,PPWNDON,2022,0.102489
LTS,89,PPWNDON,2023,0.102489
LTS,89,PPWNDON,2024,0.102489
LTS,89,PPWNDON,2025,0.162489
LTS,89,PPWNDON,2026,0.222489
LTS,89,PPWNDON,2027,0.282489
LTS,89,PPWNDON,2028,0.303489
LTS,89,PPWNDON,2029,0.303489
LTS,89,PPWNDON,2030,0.303489
LTS,89,PPWNDON,2031,0.316168
LTS,89,PPWNDON,2032,0.373168
LTS,89,PPWNDON,2033,0.402015
LTS,89,PPWNDON,2034,0.445986
LTS,89,PPWNDON,2035,0.488909
LTS,89,PPWNDON,2036,0.531832
LTS,89,PPWNDON,2037,0.574756
LTS,89,PPWNDON,2038,0.617679
LTS,89,PPWNDON,2039,0.677679
LTS,89,PPWNDON,2040,0.677679
LTS,89,PPWNDON,2041,0.67719
LTS,89,PPWNDON,2042,0.67719
LTS,89,PPWNDON,2043,0.67719
LTS,89,PPWNDON,2044,0.67719
LTS,89,PPWNDON,2045,0.652165
LTS,89,PPWNDON,2046,0.657096
LTS,89,PPWNDON,2047,0.662016
LTS,89,PPWNDON,2048,0.666947
LTS,89,PPWNDON,2049,0.671868
LTS,89,PPWNDON,2050,0.676799
LTS,89,PPWNDON,2051,0.68173
LTS,89,PPWNDON,2052,0.68665
LTS,89,PPWNDON,2053,0.691581
LTS,89,PPWNDON,2054,0.696502
LTS,89,PPWNDON,2055,0.701433
LTS,90,PPPVT,2021,0.0573256
LTS,90,PPPVT,2022,0.0573256
LTS,90,PPPVT,2023,0.0573256
LTS,90,PPPVT,2024,0.0594175
LTS,90,PPPVT,2025,0.155533
LTS,90,PPPVT,2026,0.2513
LTS,90,PPPVT,2027,0.49101
LTS,90,PPPVT,2028,0.58101
LTS,90,PPPVT,2029,0.67101
LTS,90,PPPVT,2030,0.76101
LTS,90,PPPVT,2031,0.85101
LTS,90,PPPVT,2032,0.94101
LTS,90,PPPVT,2033,0.97501
LTS,90,PPPVT,2034,0.97501
LTS,90,PPPVT,2035,1.09287
LTS,90,PPPVT,2036,1.27027
LTS,90,PPPVT,2037,1.4486
LTS,90,PPPVT,2038,1.62671
LTS,90,PPPVT,2039,1.78973
LTS,90,PPPVT,2040,2.01284
LTS,90,PPPVT,2041,2.10521
LTS,90,PPPVT,2042,2.19904
LTS,90,PPPVT,2043,2.29014
LTS,90,PPPVT,2044,2.38328
LTS,90,PPPVT,2045,2.50336
LTS,90,PPPVT,2046,2.59841
LTS,90,PPPVT,2047,2.69318
LTS,90,PPPVT,2048,2.7888
LTS,90,PPPVT,2049,2.88515
LTS,90,PPPVT,2050,2.97828
LTS,90,PPPVT,2051,3.00838
LTS,90,PPPVT,2052,3.03815
LTS,90,PPPVT,2053,3.06834
LTS,90,PPPVT,2054,3.09884
LTS,90,PPPVT,2055,3.12981
LTS,90,PPWNDON,2021,0.102489
LTS,90,PPWNDON,2022,0.102489
LTS,90,PPWNDON,2023,0.102489
LTS,90,PPWNDON,2024,0.102489
LTS,90,PPWNDON,2025,0.162489
LTS,90,PPWNDON,2026,0.222489
LTS,90,PPWNDON,2027,0.282489
LTS,90,PPWNDON,2028,0.303489
LTS,90,PPWNDON,2029,0.303489
LTS,90,PPWNDON,2030,0.303489
LTS,90,PPWNDON,2031,0.316168
LTS,90,PPWNDON,2032,0.373168
LTS,90,PPWNDON,2033,0.402015
LTS,90,PPWNDON,2034,0.445986
LTS,90,PPWNDON,2035,0.488909
LTS,90,PPWNDON,2036,0.531832
LTS,90,PPWNDON,2037,0.574756
LTS,90,PPWNDON,2038,0.617679
LTS,90,PPWNDON,2039,0.677679
LTS,90,PPWNDON,2040,0.677679
LTS,90,PPWNDON,2041,0.67719
LTS,90,PPWNDON,2042,0.67719
LTS,90,PPWNDON,2043,0.67719
LTS,90,PPWNDON,2044,0.67719
LTS,90,PPWNDON,2045,0.652165
LTS,90,PPWNDON,2046,0.657096
LTS,90,PPWNDON,2047,0.662016
LTS,90,PPWNDON,2048,0.666947
LTS,90,PPWNDON,2049,0.671868
LTS,90,PPWNDON,2050,0.676799
LTS,90,PPWNDON,2051,0.68173
LTS,90,PPWNDON,2052,0.68665
LTS,90,PPWNDON,2053,0.691581
LTS,90,PPWNDON,2054,0.696502
LTS,90,PPWNDON,2055,0.701433
LTS,91,PPPVT,2021,0.0573256
LTS,91,PPPVT,2022,0.0573256
LTS,91,PPPVT,2023,0.0573256
LTS,91,PPPVT,2024,0.0594175
LTS,91,PPPVT,2025,0.155533
LTS,91,PPPVT,2026,0.251417
LTS,91,PPPVT,2027,0.489692
LTS,91,PPPVT,2028,0.579692
LTS,91,PPPVT,2029,0.669692
LTS,91,PPPVT,2030,0.759692
LTS,91,PPPVT,2031,0.849692
LTS,91,PPPVT,2032,0.939692
LTS,91,PPPVT,2033,0.973692
LTS,91,PPPVT,2034,0.973692
LTS,91,PPPVT,2035,1.05209
LTS,91,PPPVT,2036,1.22081
LTS,91,PPPVT,2037,1.38953
LTS,91,PPPVT,2038,1.55784
LTS,91,PPPVT,2039,1.70825
LTS,91,PPPVT,2040,1.91886
LTS,91,PPPVT,2041,1.99739
LTS,91,PPPVT,2042,2.07565
LTS,91,PPPVT,2043,2.15152
LTS,91,PPPVT,2044,2.22766
LTS,91,PPPVT,2045,2.32978
LTS,91,PPPVT,2046,2.40485
LTS,91,PPPVT,2047,2.47878
LTS,91,PPPVT,2048,2.5523
LTS,91,PPPVT,2049,2.62543
LTS,91,PPPVT,2050,2.69406
LTS,91,PPPVT,2051,2.70808
LTS,91,PPPVT,2052,2.72139
LTS,91,PPPVT,2053,2.73454
LTS,91,PPPVT,2054,2.74762
LTS,91,PPPVT,2055,2.75485
LTS,91,PPWNDON,2021,0.102489
LTS,91,PPWNDON,2022,0.102489
LTS,91,PPWNDON,2023,0.102489
LTS,91,PPWNDON,2024,0.102489
LTS,91,PPWNDON,2025,0.162489
LTS,91,PPWNDON,2026,0.222489
LTS,91,PPWNDON,2027,0.282489
LTS,91,PPWNDON,2028,0.303489
LTS,91,PPWNDON,2029,0.303489
LTS,91,PPWNDON,2030,0.303489
LTS,91,PPWNDON,2031,0.316168
LTS,91,PPWNDON,2032,0.373168
LTS,91,PPWNDON,2033,0.402015
LTS,91,PPWNDON,2034,0.445986
LTS,91,PPWNDON,2035,0.488909
LTS,91,PPWNDON,2036,0.531832
LTS,91,PPWNDON,2037,0.574756
LTS,91,PPWNDON,2038,0.617679
LTS,91,PPWNDON,2039,0.677679
LTS,91,PPWNDON,2040,0.677679
LTS,91,PPWNDON,2041,0.67719
LTS,91,PPWNDON,2042,0.67719
LTS,91,PPWNDON,2043,0.67719
LTS,91,PPWNDON,2044,0.67719
LTS,91,PPWNDON,2045,0.652165
LTS,91,PPWNDON,2046,0.657096
LTS,91,PPWNDON,2047,0.662016
LTS,91,PPWNDON,2048,0.666947
LTS,91,PPWNDON,2049,0.671868
LTS,91,PPWNDON,2050,0.676799
LTS,91,PPWNDON,2051,0.68173
LTS,91,PPWNDON,2052,0.68665
LTS,91,PPWNDON,2053,0.691581
LTS,91,PPWNDON,2054,0.696502
LTS,91,PPWNDON,2055,0.701433
LTS,92,PPPVT,2021,0.0573256
LTS,92,PPPVT,2022,0.0573256
LTS,92,PPPVT,2023,0.0573256
LTS,92,PPPVT,2024,0.0594175
LTS,92,PPPVT,2025,0.155533
LTS,92,PPPVT,2026,0.251343
LTS,92,PPPVT,2027,0.461878
LTS,92,PPPVT,2028,0.551878
LTS,92,PPPVT,2029,0.641878
LTS,92,PPPVT,2030,0.731878
LTS,92,PPPVT,2031,0.821878
LTS,92,PPPVT,2032,0.911878
LTS,92,PPPVT,2033,0.945878
LTS,92,PPPVT,2034,0.945878
LTS,92,PPPVT,2035,0.945878
LTS,92,PPPVT,2036,1.02988
LTS,92,PPPVT,2037,1.11988
LTS,92,PPPVT,2038,1.18988
LTS,92,PPPVT,2039,1.29608
LTS,92,PPPVT,2040,1.46467
LTS,92,PPPVT,2041,1.50629
LTS,92,PPPVT,2042,1.54758
